ID,Poet,Poetry,cleaned_text
749,mirza-ghalib,"ajab nashāt se jallād ke chale haiñ ham aage 
ki apne saa.e se sar paañv se hai do qadam aage 
qazā ne thā mujhe chāhā ḳharāb-e-bāda-e-ulfat 
faqat ḳharāb likhā bas na chal sakā qalam aage 
ġham-e-zamāna ne jhāḌī nashāt-e-ishq kī mastī 
vagarna ham bhī uThāte the lazzat-e-alam aage 
ḳhudā ke vāste daad us junūn-e-shauq kī denā 
ki us ke dar pe pahuñchte haiñ nāma-bar se ham aage 
ye umr bhar jo pareshāniyāñ uThā.ī haiñ ham ne 
tumhāre aa.iyo ai turrah-hā-e-ḳham-ba-ḳham aage 
dil o jigar meñ pur-afshāñ jo ek mauja-e-ḳhūñ hai 
ham apne zom meñ samjhe hue the us ko dam aage 
qasam janāze pe aane kī mere khāte haiñ 'ġhālib' 
hamesha khāte the jo merī jaan kī qasam aage","ajab nashat se jallad ke chale hain ham aage 
ki apne saae se sar paanv se hai do qadam aage 
qaza ne tha mujhe chaha kharab-e-bada-e-ulfat 
faqat kharab likha bas na chal saka qalam aage 
gham-e-zamana ne jhaḌi nashat-e-ishq ki masti 
vagarna ham bhi uThate the lazzat-e-alam aage 
khuda ke vaste daad us junun-e-shauq ki dena 
ki us ke dar pe pahunchte hain nama-bar se ham aage 
ye umr bhar jo pareshaniyan uThai hain ham ne 
tumhare aaiyo ai turrah-ha-e-kham-ba-kham aage 
dil o jigar men pur-afshan jo ek mauja-e-khun hai 
ham apne zom men samjhe hue the us ko dam aage 
qasam janaze pe aane ki mere khate hain 'ghalib' 
hamesha khate the jo meri jaan ki qasam aage"
750,mirza-ghalib,"arz-e-nāz-e-shoḳhi-e-dandāñ barā.e-ḳhanda hai 
dāvā-e-jamiyat-e-ahbāb jā-e-ḳhanda hai 
hai adam meñ ġhuncha mahv-e-ibrat-e-anjām-e-gul 
yak-jahāñ zaanū ta.ammul dar-qafā-e-ḳhanda hai 
kulfat-e-afsurdagī ko aish-e-betābī harām 
varna dandāñ dar dil afshurdan binā-e-ḳhanda hai 
shorish-e-bātin ke haiñ ahbāb munkir varna yaañ 
dil muhīt-e-girya o lab āshnā-e-ḳhanda hai 
ḳhud-faroshī-hā-e-hastī bas-ki jā-e-ḳhanda hai 
har shikast-e-qīmat-e-dil meñ sadā-e-ḳhanda hai 
naqsh-e-ibrat dar nazar yā naqd-e-ishrat dar bisāt 
do-jahāñ vus.at ba-qadr-e-yak-fa.zā-e-ḳhanda hai 
jā-e-istihzā hai ishrat-koshi-e-hastī 'asad' 
sub.h o shabnam fursat-e-nashv-o-numā-e-ḳhanda hai","arz-e-naz-e-shokhi-e-dandan barae-khanda hai 
dava-e-jamiyat-e-ahbab ja-e-khanda hai 
hai adam men ghuncha mahv-e-ibrat-e-anjam-e-gul 
yak-jahan zaanu taammul dar-qafa-e-khanda hai 
kulfat-e-afsurdagi ko aish-e-betabi haram 
varna dandan dar dil afshurdan bina-e-khanda hai 
shorish-e-batin ke hain ahbab munkir varna yaan 
dil muhit-e-girya o lab ashna-e-khanda hai 
khud-faroshi-ha-e-hasti bas-ki ja-e-khanda hai 
har shikast-e-qimat-e-dil men sada-e-khanda hai 
naqsh-e-ibrat dar nazar ya naqd-e-ishrat dar bisat 
do-jahan vusat ba-qadr-e-yak-faza-e-khanda hai 
ja-e-istihza hai ishrat-koshi-e-hasti 'asad' 
subh o shabnam fursat-e-nashv-o-numa-e-khanda hai"
751,mirza-ghalib,"arz-e-niyāz-e-ishq ke qābil nahīñ rahā 
jis dil pe naaz thā mujhe vo dil nahīñ rahā 
jaatā huuñ dāġh-e-hasrat-e-hastī liye hue 
huuñ sham-e-kushta dar-ḳhur-e-mahfil nahīñ rahā 
marne kī ai dil aur hī tadbīr kar ki maiñ 
shāyān-e-dast-o-bāzū-e-qātil nahīñ rahā 
bar-rū-e-shash-jahat dar-e-ā.īna baaz hai 
yaañ imtiyāz-e-nāqis-o-kāmil nahīñ rahā 
vā kar diye haiñ shauq ne band-e-naqāb-e-husn 
ġhair-az-nigāh ab koī haa.il nahīñ rahā 
go maiñ rahā rahīn-e-sitam-hā-e-rozgār 
lekin tire ḳhayāl se ġhāfil nahīñ rahā 
dil se havā-e-kisht-e-vafā miT ga.ī ki vaañ 
hāsil sivā.e hasrat-e-hāsil nahīñ rahā 
bedād-e-ishq se nahīñ Dartā magar 'asad' 
jis dil pe naaz thā mujhe vo dil nahīñ rahā 
har-chand maiñ huuñ tūti-e-shīrīñ-suḳhan vale 
ā.īna aah mere muqābil nahīñ rahā 
jāñ-dād-gāñ kā hausla fursat-gudāz hai 
yaañ arsa-e-tapīdan-e-bismil nahīñ rahā 
huuñ qatra-zan ba-vādī-e-hasrat shabāna roz 
juz tār-e-ashk jāda-e-manzil nahīñ rahā 
ai aah merī ḳhātir-e-vābasta ke sivā 
duniyā meñ koī uqda-e-mushkil nahīñ rahā 
andāz-e-nāla yaad haiñ sab mujh ko par 'asad' 
jis dil pe naaz thā mujhe vo dil nahīñ rahā","arz-e-niyaz-e-ishq ke qabil nahin raha 
jis dil pe naaz tha mujhe vo dil nahin raha 
jaata huun dagh-e-hasrat-e-hasti liye hue 
huun sham-e-kushta dar-khur-e-mahfil nahin raha 
marne ki ai dil aur hi tadbir kar ki main 
shayan-e-dast-o-bazu-e-qatil nahin raha 
bar-ru-e-shash-jahat dar-e-aina baaz hai 
yaan imtiyaz-e-naqis-o-kamil nahin raha 
va kar diye hain shauq ne band-e-naqab-e-husn 
ghair-az-nigah ab koi haail nahin raha 
go main raha rahin-e-sitam-ha-e-rozgar 
lekin tire khayal se ghafil nahin raha 
dil se hava-e-kisht-e-vafa miT gai ki vaan 
hasil sivae hasrat-e-hasil nahin raha 
bedad-e-ishq se nahin Darta magar 'asad' 
jis dil pe naaz tha mujhe vo dil nahin raha 
har-chand main huun tuti-e-shirin-sukhan vale 
aina aah mere muqabil nahin raha 
jan-dad-gan ka hausla fursat-gudaz hai 
yaan arsa-e-tapidan-e-bismil nahin raha 
huun qatra-zan ba-vadi-e-hasrat shabana roz 
juz tar-e-ashk jada-e-manzil nahin raha 
ai aah meri khatir-e-vabasta ke siva 
duniya men koi uqda-e-mushkil nahin raha 
andaz-e-nala yaad hain sab mujh ko par 'asad' 
jis dil pe naaz tha mujhe vo dil nahin raha"
752,mirza-ghalib,"'asad' ham vo junūñ-jaulāñ gadā-e-be-sar-o-pā haiñ 
ki hai sar-panja-e-mizhgān-e-āhū pusht-ḳhār apnā","'asad' ham vo junun-jaulan gada-e-be-sar-o-pa hain 
ki hai sar-panja-e-mizhgan-e-ahu pusht-khar apna"
753,mirza-ghalib,"az-mehr tā-ba-zarra dil-o-dil hai aa.ina 
tuutī ko shash-jihat se muqābil hai aa.ina 
hairat hujūm-e-lazzat-e-ġhaltānī-e-tapish 
sīmāb-e-bālish o kamar-e-dil hai aa.ina 
ġhaflat ba-bāl-e-jauhar-e-shamshīr par-fishāñ 
yaañ pusht-e-chashm-e-shoḳhī-e-qātil hai aa.ina 
hairat-nigāh-e-barq-e-tamāshā bahār-e-shoḳh 
dar-parda-e-havā par-e-bismil hai aa.ina 
yaañ rah ga.e haiñ nāḳhun-e-tadbīr TuuT kar 
jauhar-tilism-e-uqda-e-mushkil hai aa.ina 
ham-zānū-e-ta.ammul o ham-jalva-gāh-e-gul 
ā.īna-band ḳhalvat-o-mahfil hai aa.ina 
dil kār-gāh-e-fikr o 'asad' be-navā-e-dil 
yaañ sañg-e-āstāna-e-'bedil' hai aa.ina","az-mehr ta-ba-zarra dil-o-dil hai aaina 
tuuti ko shash-jihat se muqabil hai aaina 
hairat hujum-e-lazzat-e-ghaltani-e-tapish 
simab-e-balish o kamar-e-dil hai aaina 
ghaflat ba-bal-e-jauhar-e-shamshir par-fishan 
yaan pusht-e-chashm-e-shokhi-e-qatil hai aaina 
hairat-nigah-e-barq-e-tamasha bahar-e-shokh 
dar-parda-e-hava par-e-bismil hai aaina 
yaan rah gae hain nakhun-e-tadbir TuuT kar 
jauhar-tilism-e-uqda-e-mushkil hai aaina 
ham-zanu-e-taammul o ham-jalva-gah-e-gul 
aina-band khalvat-o-mahfil hai aaina 
dil kar-gah-e-fikr o 'asad' be-nava-e-dil 
yaan sang-e-astana-e-'bedil' hai aaina"
754,mirza-ghalib,"ba-nāla hāsil-e-dil-bastagī farāham kar 
matā-e-ḳhāna-e-zanjīr juz sadā ma.alūm 
ba-qadr-e-hausla-e-ishq jalva-rezī hai 
vagarna ḳhāna-e-ā.īna kī fazā ma.alūm 
'asad' farefta-e-intiḳhāb-e-tarz-e-jafā 
vagarna dilbarī-e-vāda-e-vafā ma.alūm","ba-nala hasil-e-dil-bastagi faraham kar 
mata-e-khana-e-zanjir juz sada maalum 
ba-qadr-e-hausla-e-ishq jalva-rezi hai 
vagarna khana-e-aina ki faza maalum 
'asad' farefta-e-intikhab-e-tarz-e-jafa 
vagarna dilbari-e-vada-e-vafa maalum"
755,mirza-ghalib,"baaġh pā kar ḳhafaqānī ye Darātā hai mujhe 
sāya-e-shāḳh-e-gul af.ī nazar aatā hai mujhe 
jauhar-e-teġh ba-sar-chashma-e-dīgar mālūm 
huuñ maiñ vo sabza ki zahrāb ugātā hai mujhe 
mudda.ā mahv-e-tamāshā-e-shikast-e-dil hai 
ā.ina-ḳhāna meñ koī liye jaatā hai mujhe 
naala sarmāya-e-yak-ālam o aalam kaf-e-ḳhāk 
āsmāñ baiza-e-quamrī nazar aatā hai mujhe 
zindagī meñ to vo mahfil se uThā dete the 
dekhūñ ab mar ga.e par kaun uThātā hai mujhe 
baaġh tujh bin gul-e-nargis se Darātā hai mujhe 
chāhūñ gar sair-e-chaman aañkh dikhātā hai mujhe 
shor-e-timsāl hai kis rashk-e-chaman kā yā rab 
aa.ina baiza-e-bulbul nazar aatā hai mujhe 
hairat-e-ā.ina anjām-e-junūñ huuñ jyuuñ sham.a 
kis qadar dāġh-e-jigar shola uThātā hai mujhe 
maiñ huuñ aur hairat-e-jāved magar zauq-e-ḳhayāl 
ba-fusūn-e-nigah-e-nāz satātā hai mujhe 
hairat-e-fikr-e-suḳhan sāz-e-salāmat hai 'asad' 
dil pas-e-zānū-e-ā.īna biThātā hai mujhe","baagh pa kar khafaqani ye Darata hai mujhe 
saya-e-shakh-e-gul afi nazar aata hai mujhe 
jauhar-e-tegh ba-sar-chashma-e-digar malum 
huun main vo sabza ki zahrab ugata hai mujhe 
muddaa mahv-e-tamasha-e-shikast-e-dil hai 
aina-khana men koi liye jaata hai mujhe 
naala sarmaya-e-yak-alam o aalam kaf-e-khak 
asman baiza-e-quamri nazar aata hai mujhe 
zindagi men to vo mahfil se uTha dete the 
dekhun ab mar gae par kaun uThata hai mujhe 
baagh tujh bin gul-e-nargis se Darata hai mujhe 
chahun gar sair-e-chaman aankh dikhata hai mujhe 
shor-e-timsal hai kis rashk-e-chaman ka ya rab 
aaina baiza-e-bulbul nazar aata hai mujhe 
hairat-e-aina anjam-e-junun huun jyuun shama 
kis qadar dagh-e-jigar shola uThata hai mujhe 
main huun aur hairat-e-javed magar zauq-e-khayal 
ba-fusun-e-nigah-e-naz satata hai mujhe 
hairat-e-fikr-e-sukhan saz-e-salamat hai 'asad' 
dil pas-e-zanu-e-aina biThata hai mujhe"
756,mirza-ghalib,"bāzīcha-e-atfāl hai duniyā mire aage 
hotā hai shab-o-roz tamāshā mire aage 
ik khel hai aurañg-e-sulaimāñ mire nazdīk 
ik baat hai ejāz-e-masīhā mire aage 
juz naam nahīñ sūrat-e-ālam mujhe manzūr 
juz vahm nahīñ hastī-e-ashiyā mire aage 
hotā hai nihāñ gard meñ sahrā mire hote 
ghistā hai jabīñ ḳhaak pe dariyā mire aage 
mat pūchh ki kyā haal hai merā tire pīchhe 
tū dekh ki kyā rañg hai terā mire aage 
sach kahte ho ḳhud-bīn o ḳhud-ārā huuñ na kyuuñ huuñ 
baiThā hai but-e-ā.ina-sīmā mire aage 
phir dekhiye andāz-e-gul-afshānī-e-guftār 
rakh de koī paimāna-e-sahbā mire aage 
nafrat kā gumāñ guzre hai maiñ rashk se guzrā 
kyūñkar kahūñ lo naam na un kā mire aage 
īmāñ mujhe roke hai jo khīñche hai mujhe kufr 
ka.aba mire pīchhe hai kalīsā mire aage 
āshiq huuñ pa māshūq-farebī hai mirā kaam 
majnūñ ko burā kahtī hai lailā mire aage 
ḳhush hote haiñ par vasl meñ yuuñ mar nahīñ jaate 
aa.ī shab-e-hijrāñ kī tamannā mire aage 
hai maujzan ik qulzum-e-ḳhūñ kaash yahī ho 
aatā hai abhī dekhiye kyā kyā mire aage 
go haath ko jumbish nahīñ āñkhoñ meñ to dam hai 
rahne do abhī sāġhar-o-mīnā mire aage 
ham-pesha o ham-mashrab o hamrāz hai merā 
'ġhālib' ko burā kyuuñ kaho achchhā mire aage","bazicha-e-atfal hai duniya mire aage 
hota hai shab-o-roz tamasha mire aage 
ik khel hai aurang-e-sulaiman mire nazdik 
ik baat hai ejaz-e-masiha mire aage 
juz naam nahin surat-e-alam mujhe manzur 
juz vahm nahin hasti-e-ashiya mire aage 
hota hai nihan gard men sahra mire hote 
ghista hai jabin khaak pe dariya mire aage 
mat puchh ki kya haal hai mera tire pichhe 
tu dekh ki kya rang hai tera mire aage 
sach kahte ho khud-bin o khud-ara huun na kyuun huun 
baiTha hai but-e-aina-sima mire aage 
phir dekhiye andaz-e-gul-afshani-e-guftar 
rakh de koi paimana-e-sahba mire aage 
nafrat ka guman guzre hai main rashk se guzra 
kyunkar kahun lo naam na un ka mire aage 
iman mujhe roke hai jo khinche hai mujhe kufr 
kaaba mire pichhe hai kalisa mire aage 
ashiq huun pa mashuq-farebi hai mira kaam 
majnun ko bura kahti hai laila mire aage 
khush hote hain par vasl men yuun mar nahin jaate 
aai shab-e-hijran ki tamanna mire aage 
hai maujzan ik qulzum-e-khun kaash yahi ho 
aata hai abhi dekhiye kya kya mire aage 
go haath ko jumbish nahin ankhon men to dam hai 
rahne do abhi saghar-o-mina mire aage 
ham-pesha o ham-mashrab o hamraz hai mera 
'ghalib' ko bura kyuun kaho achchha mire aage"
757,mirza-ghalib,"bahut sahī ġham-e-gītī sharāb kam kyā hai 
ġhulām-e-sāqī-e-kausar huuñ mujh ko ġham kyā hai 
tumhārī tarz-o-ravish jānte haiñ ham kyā hai 
raqīb par hai agar lutf to sitam kyā hai 
suḳhan meñ ḳhāma-e-ġhālib kī ātish-afshānī 
yaqīñ hai ham ko bhī lekin ab us meñ dam kyā hai 
kaTe to shab kaheñ kaaTe to saañp kahlāve 
koī batāo ki vo zulf-e-ḳham-ba-ḳham kyā hai 
likhā kare koī ahkām-e-tāla-e-maulūd 
kise ḳhabar hai ki vaañ jumbish-e-qalam kyā hai 
na hashr-o-nashr kā qaa.el na kesh o millat kā 
ḳhudā ke vāste aise kī phir qasam kyā hai 
vo dād-o-dīd garāñ-māya shart hai hamdam 
vagarna mehr-e-sulaimān-o-jām-e-jam kyā hai","bahut sahi gham-e-giti sharab kam kya hai 
ghulam-e-saqi-e-kausar huun mujh ko gham kya hai 
tumhari tarz-o-ravish jante hain ham kya hai 
raqib par hai agar lutf to sitam kya hai 
sukhan men khama-e-ghalib ki atish-afshani 
yaqin hai ham ko bhi lekin ab us men dam kya hai 
kaTe to shab kahen kaaTe to saanp kahlave 
koi batao ki vo zulf-e-kham-ba-kham kya hai 
likha kare koi ahkam-e-tala-e-maulud 
kise khabar hai ki vaan jumbish-e-qalam kya hai 
na hashr-o-nashr ka qaael na kesh o millat ka 
khuda ke vaste aise ki phir qasam kya hai 
vo dad-o-did garan-maya shart hai hamdam 
vagarna mehr-e-sulaiman-o-jam-e-jam kya hai"
758,mirza-ghalib,"balā se haiñ jo ye pesh-e-nazar dar-o-dīvār 
nigāh-e-shauq ko haiñ bāl-o-par dar-o-dīvār 
vufūr-e-ashk ne kāshāne kā kiyā ye rañg 
ki ho ga.e mire dīvār-o-dar dar-o-dīvār 
nahīñ hai saaya ki sun kar naved-e-maqdam-e-yār 
ga.e haiñ chand qadam pesh-tar dar-o-dīvār 
huī hai kis qadar arzāni-e-mai-e-jalva 
ki mast hai tire kūche meñ har dar-o-dīvār 
jo hai tujhe sar-e-saudā-e-intizār to aa 
ki haiñ dukān-e-matā-e-nazar dar-o-dīvār 
hujūm-e-girya kā sāmān kab kiyā maiñ ne 
ki gir paḌe na mire paañv par dar-o-dīvār 
vo aa rahā mire ham-sā.e meñ to saa.e se 
hue fidā dar-o-dīvār par dar-o-dīvār 
nazar meñ khaTke hai bin tere ghar kī ābādī 
hamesha rote haiñ ham dekh kar dar-o-dīvār 
na pūchh be-ḳhudi-e-aish-e-maqdam-e-sailāb 
ki nāchte haiñ paḌe sar-ba-sar dar-o-dīvār 
na kah kisī se ki 'ġhālib' nahīñ zamāne meñ 
harīf-e-rāz-e-mohabbat magar dar-o-dīvār","bala se hain jo ye pesh-e-nazar dar-o-divar 
nigah-e-shauq ko hain bal-o-par dar-o-divar 
vufur-e-ashk ne kashane ka kiya ye rang 
ki ho gae mire divar-o-dar dar-o-divar 
nahin hai saaya ki sun kar naved-e-maqdam-e-yar 
gae hain chand qadam pesh-tar dar-o-divar 
hui hai kis qadar arzani-e-mai-e-jalva 
ki mast hai tire kuche men har dar-o-divar 
jo hai tujhe sar-e-sauda-e-intizar to aa 
ki hain dukan-e-mata-e-nazar dar-o-divar 
hujum-e-girya ka saman kab kiya main ne 
ki gir paḌe na mire paanv par dar-o-divar 
vo aa raha mire ham-sae men to saae se 
hue fida dar-o-divar par dar-o-divar 
nazar men khaTke hai bin tere ghar ki abadi 
hamesha rote hain ham dekh kar dar-o-divar 
na puchh be-khudi-e-aish-e-maqdam-e-sailab 
ki nachte hain paḌe sar-ba-sar dar-o-divar 
na kah kisi se ki 'ghalib' nahin zamane men 
harif-e-raz-e-mohabbat magar dar-o-divar"
759,mirza-ghalib,"barshikāl-e-girya-e-āshiq hai dekhā chāhiye 
khil ga.ī mānind-e-gul sau jā se dīvār-e-chaman 
ulfat-e-gul se ġhalat hai dāva-e-vārastagī 
sarv hai bā-vasf-e-āzādī giraftār-e-chaman 
saaf hai az bas-ki aks-e-gul se gulzār-e-chaman 
jānashīn-e-jauhar-e-ā.īna hai ḳhār-e-chaman 
hai nazākat bas ki fasl-e-gul meñ me.amār-e-chaman 
qālib-e-gul meñ Dhalī hai ḳhisht-e-dīvār-e-chaman 
terī ārā.ish kā istiqbāl kartī hai bahār 
jauhar-e-ā.īna hai yaañ naqsh-e-ehzār-e-chaman 
bas ki paa.ī yaar kī rañgīñ-adā.ī se shikast 
hai kulāh-e-nāz-e-gul bar tāq-e-dīvār-e-chaman 
vaqt hai gar bulbul-e-miskīñ zuleḳhā.i kare 
yūsuf-e-gul jalva-farmā hai ba-bāzār-e-chaman 
vahshat-afzā girya-hā mauqūf-e-fasl-e-gul 'asad' 
chashm-e-dariyā-rez hai mīzāb-e-sarkār-e-chaman","barshikal-e-girya-e-ashiq hai dekha chahiye 
khil gai manind-e-gul sau ja se divar-e-chaman 
ulfat-e-gul se ghalat hai dava-e-varastagi 
sarv hai ba-vasf-e-azadi giraftar-e-chaman 
saaf hai az bas-ki aks-e-gul se gulzar-e-chaman 
janashin-e-jauhar-e-aina hai khar-e-chaman 
hai nazakat bas ki fasl-e-gul men meamar-e-chaman 
qalib-e-gul men Dhali hai khisht-e-divar-e-chaman 
teri araish ka istiqbal karti hai bahar 
jauhar-e-aina hai yaan naqsh-e-ehzar-e-chaman 
bas ki paai yaar ki rangin-adai se shikast 
hai kulah-e-naz-e-gul bar taq-e-divar-e-chaman 
vaqt hai gar bulbul-e-miskin zulekhai kare 
yusuf-e-gul jalva-farma hai ba-bazar-e-chaman 
vahshat-afza girya-ha mauquf-e-fasl-e-gul 'asad' 
chashm-e-dariya-rez hai mizab-e-sarkar-e-chaman"
760,mirza-ghalib,"bas-ki dushvār hai har kaam kā āsāñ honā 
aadmī ko bhī mayassar nahīñ insāñ honā 
girya chāhe hai ḳharābī mire kāshāne kī 
dar o dīvār se Tapke hai bayābāñ honā 
vā-e-dīvāngi-e-shauq ki har dam mujh ko 
aap jaanā udhar aur aap hī hairāñ honā 
jalva az-bas-ki taqāzā-e-nigah kartā hai 
jauhar-e-ā.ina bhī chāhe hai mizhgāñ honā 
ishrat-e-qatl-gah-e-ahl-e-tamannā mat pūchh 
īd-e-nazzāra hai shamshīr kā uryāñ honā 
le ga.e ḳhaak meñ ham dāġh-e-tamannā-e-nashāt 
tū ho aur aap ba-sad-rañg-e-gulistāñ honā 
ishrat-e-pāra-e-dil zaḳhm-e-tamannā khānā 
lazzat-e-rīsh-e-jigar ġharq-e-namak-dāñ honā 
kī mire qatl ke ba.ad us ne jafā se tauba 
haa.e us zūd-pashīmāñ kā pashemāñ honā 
haif us chaar girah kapḌe kī qismat 'ġhālib' 
jis kī qismat meñ ho āshiq kā garebāñ honā","bas-ki dushvar hai har kaam ka asan hona 
aadmi ko bhi mayassar nahin insan hona 
girya chahe hai kharabi mire kashane ki 
dar o divar se Tapke hai bayaban hona 
va-e-divangi-e-shauq ki har dam mujh ko 
aap jaana udhar aur aap hi hairan hona 
jalva az-bas-ki taqaza-e-nigah karta hai 
jauhar-e-aina bhi chahe hai mizhgan hona 
ishrat-e-qatl-gah-e-ahl-e-tamanna mat puchh 
id-e-nazzara hai shamshir ka uryan hona 
le gae khaak men ham dagh-e-tamanna-e-nashat 
tu ho aur aap ba-sad-rang-e-gulistan hona 
ishrat-e-para-e-dil zakhm-e-tamanna khana 
lazzat-e-rish-e-jigar gharq-e-namak-dan hona 
ki mire qatl ke baad us ne jafa se tauba 
haae us zud-pashiman ka pasheman hona 
haif us chaar girah kapḌe ki qismat 'ghalib' 
jis ki qismat men ho ashiq ka gareban hona"
761,mirza-ghalib,"bazm-e-shāhanshāh meñ ash.ār kā daftar khulā 
rakhiyo yā rab ye dar-e-ganjīna-e-gauhar khulā 
shab huī phir anjum-e-raḳhshanda kā manzar khulā 
is takalluf se ki goyā but-kade kā dar khulā 
garche huuñ dīvāna par kyuuñ dost kā khā.ūñ fareb 
āstīñ meñ dashna pinhāñ haath meñ nashtar khulā 
go na samjhūñ us kī bāteñ go na pā.ūñ us kā bhed 
par ye kyā kam hai ki mujh se vo parī-paikar khulā 
hai ḳhayāl-e-husn meñ husn-e-amal kā sā ḳhayāl 
ḳhuld kā ik dar hai merī gor ke andar khulā 
muñh na khulne par hai vo aalam ki dekhā hī nahīñ 
zulf se baḌh kar naqāb us shoḳh ke muñh par khulā 
dar pe rahne ko kahā aur kah ke kaisā phir gayā 
jitne arse meñ mirā lipTā huā bistar khulā 
kyuuñ añdherī hai shab-e-ġham hai balāoñ kā nuzūl 
aaj udhar hī ko rahegā dīda-e-aḳhtar khulā 
kyā rahūñ ġhurbat meñ ḳhush jab ho havādis kā ye haal 
naama laatā hai vatan se nāma-bar aksar khulā 
us kī ummat meñ huuñ maiñ mere raheñ kyuuñ kaam band 
vāste jis shah ke 'ġhālib' gumbad-e-be-dar khulā","bazm-e-shahanshah men ashar ka daftar khula 
rakhiyo ya rab ye dar-e-ganjina-e-gauhar khula 
shab hui phir anjum-e-rakhshanda ka manzar khula 
is takalluf se ki goya but-kade ka dar khula 
garche huun divana par kyuun dost ka khaun fareb 
astin men dashna pinhan haath men nashtar khula 
go na samjhun us ki baten go na paun us ka bhed 
par ye kya kam hai ki mujh se vo pari-paikar khula 
hai khayal-e-husn men husn-e-amal ka sa khayal 
khuld ka ik dar hai meri gor ke andar khula 
munh na khulne par hai vo aalam ki dekha hi nahin 
zulf se baḌh kar naqab us shokh ke munh par khula 
dar pe rahne ko kaha aur kah ke kaisa phir gaya 
jitne arse men mira lipTa hua bistar khula 
kyuun andheri hai shab-e-gham hai balaon ka nuzul 
aaj udhar hi ko rahega dida-e-akhtar khula 
kya rahun ghurbat men khush jab ho havadis ka ye haal 
naama laata hai vatan se nama-bar aksar khula 
us ki ummat men huun main mere rahen kyuun kaam band 
vaste jis shah ke 'ghalib' gumbad-e-be-dar khula"
762,mirza-ghalib,"be-e'tidāliyoñ se subuk sab meñ ham hue 
jitne ziyāda ho ga.e utne hī kam hue 
pinhāñ thā daam saḳht qarīb āshiyān ke 
uḌne na paa.e the ki giraftār ham hue 
hastī hamārī apnī fanā par dalīl hai 
yaañ tak miTe ki aap ham apnī qasam hue 
saḳhtī kashān-e-ishq kī pūchhe hai kyā ḳhabar 
vo log rafta rafta sarāpā alam hue 
terī vafā se kyā ho talāfī ki dahr meñ 
tere sivā bhī ham pe bahut se sitam hue 
likhte rahe junūñ kī hikāyāt-e-ḳhūñ-chakāñ 
har-chand is meñ haath hamāre qalam hue 
allāh re terī tundi-e-ḳhū jis ke biim se 
ajzā-e-nāla dil meñ mire rizq-e-ham hue 
ahl-e-havas kī fat.h hai tark-e-nabard-e-ishq 
jo paañv uTh ga.e vahī un ke alam hue 
naale adam meñ chand hamāre supurd the 
jo vaañ na khiñch sake so vo yaañ aa ke dam hue 
chhoḌī 'asad' na ham ne gadā.ī meñ dil-lagī 
saa.il hue to āshiq-e-ahl-e-karam hue","be-e'tidaliyon se subuk sab men ham hue 
jitne ziyada ho gae utne hi kam hue 
pinhan tha daam sakht qarib ashiyan ke 
uḌne na paae the ki giraftar ham hue 
hasti hamari apni fana par dalil hai 
yaan tak miTe ki aap ham apni qasam hue 
sakhti kashan-e-ishq ki puchhe hai kya khabar 
vo log rafta rafta sarapa alam hue 
teri vafa se kya ho talafi ki dahr men 
tere siva bhi ham pe bahut se sitam hue 
likhte rahe junun ki hikayat-e-khun-chakan 
har-chand is men haath hamare qalam hue 
allah re teri tundi-e-khu jis ke biim se 
ajza-e-nala dil men mire rizq-e-ham hue 
ahl-e-havas ki fath hai tark-e-nabard-e-ishq 
jo paanv uTh gae vahi un ke alam hue 
naale adam men chand hamare supurd the 
jo vaan na khinch sake so vo yaan aa ke dam hue 
chhoḌi 'asad' na ham ne gadai men dil-lagi 
saail hue to ashiq-e-ahl-e-karam hue"
